id,patentID,patentdate,figid,caption,object,aspect,figure_file,subfigure_file,object_title,groupID
1153,USD0549608-20070828,2007-08-28,3,FIG. 3 is a left side view thereof.,Jewelry element,left side view,USD0549608-20070828-D00001.png,USD0549608-20070828-D00001_3.png,Jewelry element,12
1154,USD0549608-20070828,2007-08-28,4,"FIG. 4 is a right side view thereof; and,",Jewelry element,right side view,USD0549608-20070828-D00001.png,USD0549608-20070828-D00001_4.png,Jewelry element,12
1155,USD0549608-20070828,2007-08-28,5,FIG. 5 is a bottom view thereof.,Jewelry element,bottom view,USD0549608-20070828-D00001.png,USD0549608-20070828-D00001_5.png,Jewelry element,12
1156,USD0555202-20071113,2007-11-13,1,FIG. 1 is a front perspective view of an “expandable document holder” showing my new design with the same in its expanded state;,Expandable document holder,front perspective view,USD0555202-20071113-D00001.png,USD0555202-20071113-D00001_1.png,Expandable document holder,12
1157,USD0555202-20071113,2007-11-13,2,"FIG. 2 is a right side elevational view thereof, the left side being the mirror image thereof;",Expandable document holder,right side elevational view,USD0555202-20071113-D00001.png,USD0555202-20071113-D00001_2.png,Expandable document holder,12
1158,USD0555202-20071113,2007-11-13,3,FIG. 3 is a top plan view thereof;,Expandable document holder,top plan view,USD0555202-20071113-D00002.png,USD0555202-20071113-D00002_3.png,Expandable document holder,12
1159,USD0555202-20071113,2007-11-13,4,FIG. 4 is a front elevational view thereof;,Expandable document holder,front elevational view,USD0555202-20071113-D00002.png,USD0555202-20071113-D00002_4.png,Expandable document holder,12
1160,USD0555202-20071113,2007-11-13,5,FIG. 5 is a bottom plan view thereof;,Expandable document holder,bottom plan view,USD0555202-20071113-D00002.png,USD0555202-20071113-D00002_5.png,Expandable document holder,12
1161,USD0555202-20071113,2007-11-13,6,"FIG. 6 is a rear elevational view thereof; and,",Expandable document holder,rear elevational view,USD0555202-20071113-D00003.png,USD0555202-20071113-D00003_6.png,Expandable document holder,12
1162,USD0555202-20071113,2007-11-13,7,FIG. 7 is a front perspective view thereof showing the same in its collapsed state.,Expandable document holder,front perspective view,USD0555202-20071113-D00003.png,USD0555202-20071113-D00003_7.png,Expandable document holder,12
1163,USD0553820-20071023,2007-10-23,1,FIG. 1 is a perspective view of a sponge holder showing our new design;,Sponge holder,perspective view,USD0553820-20071023-D00001.png,USD0553820-20071023-D00001_1.png,Sponge holder,12
1164,USD0553820-20071023,2007-10-23,2,FIG. 2 is a top view of the sponge holder of FIG. 1;,Sponge holder,top view,USD0553820-20071023-D00001.png,USD0553820-20071023-D00001_2.png,Sponge holder,12
1165,USD0553820-20071023,2007-10-23,3,FIG. 3 is a bottom view of the sponge holder of FIG. 1;,Sponge holder,bottom view,USD0553820-20071023-D00002.png,USD0553820-20071023-D00002_3.png,Sponge holder,12
1166,USD0553820-20071023,2007-10-23,4,FIG. 4 is a right side view of the sponge holder of FIG. 1;,Sponge holder,right side view,USD0553820-20071023-D00002.png,USD0553820-20071023-D00002_4.png,Sponge holder,12
1167,USD0553820-20071023,2007-10-23,5,FIG. 5 is a left side view of the sponge holder of FIG. 1;,Sponge holder,left side view,USD0553820-20071023-D00002.png,USD0553820-20071023-D00002_5.png,Sponge holder,12
1168,USD0553820-20071023,2007-10-23,6,"FIG. 6 is a rear view of the sponge holder of FIG. 1; and,",Sponge holder,rear view,USD0553820-20071023-D00003.png,USD0553820-20071023-D00003_6.png,Sponge holder,12
1169,USD0553820-20071023,2007-10-23,7,FIG. 7 is a front view of the sponge holder of FIG. 1.,Sponge holder,front view,USD0553820-20071023-D00003.png,USD0553820-20071023-D00003_7.png,Sponge holder,12
1170,USD0556073-20071127,2007-11-27,1,"FIG. 1 is a partial cross-sectional front view taken along lines 1—1 of FIG. 4, showing my new design;",Traffic bollard,partial cross-sectional front view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_1.png,Traffic bollard,12
1171,USD0556073-20071127,2007-11-27,2,FIG. 2 is a back side view thereof;,Traffic bollard,back side view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_2.png,Traffic bollard,12
1172,USD0556073-20071127,2007-11-27,3,"FIG. 3 is a side view, the opposite side being a mirror image thereof;",Traffic bollard,side view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_3.png,Traffic bollard,12
1173,USD0556073-20071127,2007-11-27,4,FIG. 4 is a top plan view thereof;,Traffic bollard,top plan view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_4.png,Traffic bollard,12
1174,USD0556073-20071127,2007-11-27,5,"FIG. 5 is a bottom view thereof; and,",Traffic bollard,bottom view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_5.png,Traffic bollard,12
1175,USD0556073-20071127,2007-11-27,6,FIG. 6 is a sectional view taken along lines 6—6 of FIG. 2.,Traffic bollard,sectional view,USD0556073-20071127-D00001.png,USD0556073-20071127-D00001_6.png,Traffic bollard,12
1176,USD0554553-20071106,2007-11-06,1,FIG. 1 is a sectioned front view along the lines of 1—1 (FIG. 3) thereof;,Traffic bollard,sectioned front view,USD0554553-20071106-D00001.png,USD0554553-20071106-D00001_1.png,Traffic bollard,12
1177,USD0554553-20071106,2007-11-06,2,FIG. 2 is a side view thereof;,Traffic bollard,side view,USD0554553-20071106-D00001.png,USD0554553-20071106-D00001_2.png,Traffic bollard,12
1178,USD0554553-20071106,2007-11-06,3,"FIG. 3 is a plan view thereof; and,",Traffic bollard,plan view,USD0554553-20071106-D00001.png,USD0554553-20071106-D00001_3.png,Traffic bollard,12
1179,USD0554553-20071106,2007-11-06,4,FIG. 4 is a view from the underside thereof.,Traffic bollard,view,USD0554553-20071106-D00001.png,USD0554553-20071106-D00001_4.png,Traffic bollard,12
1180,USD0544305-20070612,2007-06-12,2,FIG. 2 is a front elevational view thereof.,Beverage mug,front elevational view,USD0544305-20070612-D00001.png,USD0544305-20070612-D00001_2.png,Beverage mug,12
1181,USD0544305-20070612,2007-06-12,3,FIG. 3 is a rear elevational view thereof.,Beverage mug,rear elevational view,USD0544305-20070612-D00002.png,USD0544305-20070612-D00002_3.png,Beverage mug,12
1182,USD0544305-20070612,2007-06-12,4,"FIG. 4 is a left side elevational view thereof, the right side elevational view being a mirror image.",Beverage mug,left side elevational view,USD0544305-20070612-D00002.png,USD0544305-20070612-D00002_4.png,Beverage mug,12
1183,USD0551022-20070918,2007-09-18,6,"FIG. 6 is a top plan view thereof; and,",Beverage mug,top plan view,USD0551022-20070918-D00006.png,USD0551022-20070918-D00006_6.png,Beverage mug,12
1184,USD0551022-20070918,2007-09-18,7,FIG. 7 is a bottom plan view thereof.,Beverage mug,bottom plan view,USD0551022-20070918-D00006.png,USD0551022-20070918-D00006_7.png,Beverage mug,12
1185,USD0556611-20071204,2007-12-04,1,FIG. 1 is a perspective view of the temperature sensing device;,Temperature sensing device,perspective view,USD0556611-20071204-D00001.png,USD0556611-20071204-D00001_1.png,Temperature sensing device,12
1186,USD0556611-20071204,2007-12-04,2,FIG. 2 is a front view of the design of FIG. 1;,Temperature sensing device,front view,USD0556611-20071204-D00001.png,USD0556611-20071204-D00001_2.png,Temperature sensing device,12
1187,USD0556611-20071204,2007-12-04,3,FIG. 3 is a left view of the design of FIG. 1;,Temperature sensing device,left view,USD0556611-20071204-D00002.png,USD0556611-20071204-D00002_3.png,Temperature sensing device,12
1188,USD0556611-20071204,2007-12-04,4,FIG. 4 is a top view of the design of FIG. 1;,Temperature sensing device,top view,USD0556611-20071204-D00002.png,USD0556611-20071204-D00002_4.png,Temperature sensing device,12
1189,USD0556611-20071204,2007-12-04,5,"FIG. 5 is a bottom view of the design of FIG. 1; and,",Temperature sensing device,bottom view,USD0556611-20071204-D00002.png,USD0556611-20071204-D00002_5.png,Temperature sensing device,12
1190,USD0556611-20071204,2007-12-04,6,FIG. 6 is a right view of the design of FIG. 1.,Temperature sensing device,right view,USD0556611-20071204-D00002.png,USD0556611-20071204-D00002_6.png,Temperature sensing device,12
1191,USD0556610-20071204,2007-12-04,1,FIG. 1 is a perspective view of the temperature sensing device;,Temperature sensing device,perspective view,USD0556610-20071204-D00001.png,USD0556610-20071204-D00001_1.png,Temperature sensing device,12
1192,USD0556610-20071204,2007-12-04,2,FIG. 2 is a front view of the design of FIG. 1;,Temperature sensing device,front view,USD0556610-20071204-D00001.png,USD0556610-20071204-D00001_2.png,Temperature sensing device,12
1193,USD0556610-20071204,2007-12-04,3,FIG. 3 is a left view of the design of FIG. 1;,Temperature sensing device,left view,USD0556610-20071204-D00002.png,USD0556610-20071204-D00002_3.png,Temperature sensing device,12
1194,USD0556610-20071204,2007-12-04,4,FIG. 4 is a right view of the design of FIG. 1;,Temperature sensing device,right view,USD0556610-20071204-D00002.png,USD0556610-20071204-D00002_4.png,Temperature sensing device,12
1195,USD0556610-20071204,2007-12-04,5,"FIG. 5 is a top view of the design of FIG. 1; and,",Temperature sensing device,top view,USD0556610-20071204-D00002.png,USD0556610-20071204-D00002_5.png,Temperature sensing device,12
1196,USD0556610-20071204,2007-12-04,6,FIG. 6 is a bottom view of the design of FIG. 1.,Temperature sensing device,bottom view,USD0556610-20071204-D00002.png,USD0556610-20071204-D00002_6.png,Temperature sensing device,12
1197,USD0551942-20071002,2007-10-02,1,FIG. 1 is a perspective view of a folding handle with nesting cover according to an embodiment of the invention with the folding handle positioned in a first position;,Folding handle with nesting cover,perspective view,USD0551942-20071002-D00001.png,USD0551942-20071002-D00001_1.png,Folding handle with nesting cover,12
1198,USD0551942-20071002,2007-10-02,2,FIG. 2 is a perspective view of a folding handle with nesting cover according to an embodiment of the invention with the folding handle positioned in another position;,Folding handle with nesting cover,perspective view,USD0551942-20071002-D00001.png,USD0551942-20071002-D00001_2.png,Folding handle with nesting cover,12
1199,USD0551942-20071002,2007-10-02,3,FIG. 3 is a top plan view of a folding handle with nesting cover according to an embodiment of the invention;,Folding handle with nesting cover,top plan view,USD0551942-20071002-D00002.png,USD0551942-20071002-D00002_3.png,Folding handle with nesting cover,12
1200,USD0551942-20071002,2007-10-02,4,FIG. 4 is a front elevational view of a folding handle with nesting cover according to an embodiment of the invention;,Folding handle with nesting cover,front elevational view,USD0551942-20071002-D00002.png,USD0551942-20071002-D00002_4.png,Folding handle with nesting cover,12
1201,USD0551942-20071002,2007-10-02,5,FIG. 5 is a rear elevational view of a folding handle with nesting cover according to an embodiment of the invention;,Folding handle with nesting cover,rear elevational view,USD0551942-20071002-D00002.png,USD0551942-20071002-D00002_5.png,Folding handle with nesting cover,13
1202,USD0551942-20071002,2007-10-02,6,"FIG. 6 is a side elevational view of a folding handle with nesting cover according to an embodiment of the invention; and,",Folding handle with nesting cover,side elevational view,USD0551942-20071002-D00002.png,USD0551942-20071002-D00002_6.png,Folding handle with nesting cover,13
1203,USD0551942-20071002,2007-10-02,7,FIG. 7 is a side elevational view of a folding handle with nesting cover according to an embodiment of the invention.,Folding handle with nesting cover,side elevational view,USD0551942-20071002-D00002.png,USD0551942-20071002-D00002_7.png,Folding handle with nesting cover,13
1204,USD0552137-20071002,2007-10-02,5,FIG. 5 is a right side elevational view thereof;,Ball bearing swivel,right side elevational view,USD0552137-20071002-D00005.png,USD0552137-20071002-D00005_5.png,Ball bearing swivel,13
1205,USD0552137-20071002,2007-10-02,6,"FIG. 6 is a top plan view thereof; and,",Ball bearing swivel,top plan view,USD0552137-20071002-D00005.png,USD0552137-20071002-D00005_6.png,Ball bearing swivel,13
1206,USD0549750-20070828,2007-08-28,6,"FIG. 6 is a top plan view thereof; and,",Ball bearing swivel,top plan view,USD0549750-20070828-D00006.png,USD0549750-20070828-D00006_6.png,Ball bearing swivel,13
1207,USD0549750-20070828,2007-08-28,7,FIG. 7 is a bottom plan view thereof.,Ball bearing swivel,bottom plan view,USD0549750-20070828-D00006.png,USD0549750-20070828-D00006_7.png,Ball bearing swivel,13
1208,USD0555467-20071120,2007-11-20,1,"FIG. 1 is an environmental, perspective view of a door supporting bracket;",Door supporting bracket,"environmental , perspective view",USD0555467-20071120-D00001.png,USD0555467-20071120-D00001_1.png,Door supporting bracket,13
1209,USD0555467-20071120,2007-11-20,2,FIG. 2 is a perspective view thereof;,Door supporting bracket,perspective view,USD0555467-20071120-D00002.png,USD0555467-20071120-D00002_2.png,Door supporting bracket,13
1210,USD0555467-20071120,2007-11-20,4,"FIG. 4 is a side elevational view of FIG. 3; and,",Door supporting bracket,side elevational view,USD0555467-20071120-D00003.png,USD0555467-20071120-D00003_4.png,Door supporting bracket,13
1211,USD0555467-20071120,2007-11-20,5,FIG. 5 is a top plan view of FIG. 3.,Door supporting bracket,top plan view,USD0555467-20071120-D00003.png,USD0555467-20071120-D00003_5.png,Door supporting bracket,13
1212,USD0555641-20071120,2007-11-20,3,FIG. 3 is a rear elevational view thereof;,Rack mounted door,rear elevational view,USD0555641-20071120-D00003.png,USD0555641-20071120-D00003_3.png,Rack mounted door,13
1213,USD0555641-20071120,2007-11-20,4,"FIG. 4 is a left side elevational view thereof, the opposite side being a mirror image;",Rack mounted door,left side elevational view,USD0555641-20071120-D00003.png,USD0555641-20071120-D00003_4.png,Rack mounted door,13
1214,USD0554966-20071113,2007-11-13,1,"FIG. 1 is a top, front perspective view of a handle positioner for a hawk showing the new design;",Handle positioner for a hawk,"top , front perspective view",USD0554966-20071113-D00001.png,USD0554966-20071113-D00001_1.png,Handle positioner for a hawk,13
1215,USD0554966-20071113,2007-11-13,2,FIG. 2 is a front elevation view thereof;,Handle positioner for a hawk,front elevation view,USD0554966-20071113-D00001.png,USD0554966-20071113-D00001_2.png,Handle positioner for a hawk,13
1216,USD0554966-20071113,2007-11-13,3,"FIG. 3 is a right side elevational view thereof, a left side elevational view thereof being a mirror image of the right side elevational view; and,",Handle positioner for a hawk,right side elevational view,USD0554966-20071113-D00002.png,USD0554966-20071113-D00002_3.png,Handle positioner for a hawk,13
1217,USD0554966-20071113,2007-11-13,4,FIG. 4 is a top plan view thereof.,Handle positioner for a hawk,top plan view,USD0554966-20071113-D00002.png,USD0554966-20071113-D00002_4.png,Handle positioner for a hawk,13
1218,USD0556160-20071127,2007-11-27,4,FIG. 4 is a left side elevational view thereof;,LCD television set,left side elevational view,USD0556160-20071127-D00004.png,USD0556160-20071127-D00004_4.png,LCD television set,13
1219,USD0556160-20071127,2007-11-27,5,FIG. 5 is a right side elevational view thereof;,LCD television set,right side elevational view,USD0556160-20071127-D00004.png,USD0556160-20071127-D00004_5.png,LCD television set,13
1220,USD0556160-20071127,2007-11-27,6,"FIG. 6 is a top plan view thereof; and,",LCD television set,top plan view,USD0556160-20071127-D00005.png,USD0556160-20071127-D00005_6.png,LCD television set,13
1221,USD0556160-20071127,2007-11-27,7,FIG. 7 is a bottom plan view thereof.,LCD television set,bottom plan view,USD0556160-20071127-D00005.png,USD0556160-20071127-D00005_7.png,LCD television set,13
1222,USD0549489-20070828,2007-08-28,4,FIG. 4 is a top view of the table of FIG. 1;,Table,top view,USD0549489-20070828-D00004.png,USD0549489-20070828-D00004_4.png,Table,13
1223,USD0549489-20070828,2007-08-28,5,"FIG. 5 is a bottom view of the table of FIG. 1; and,",Table,bottom view,USD0549489-20070828-D00004.png,USD0549489-20070828-D00004_5.png,Table,13
1224,USD0557524-20071218,2007-12-18,3,FIG. 3 is a side view of the table as shown in FIG. 1;,Table,side view,USD0557524-20071218-D00002.png,USD0557524-20071218-D00002_3.png,Table,13
1225,USD0557524-20071218,2007-12-18,5,FIG. 5 is a bottom view of the table as shown in FIG. 1.,Table,bottom view,USD0557524-20071218-D00003.png,USD0557524-20071218-D00003_5.png,Table,13
1226,USD0555100-20071113,2007-11-13,1,"FIG. 1 is a front elevation view of an electrical connector, showing my new design;",Electrical connector,front elevation view,USD0555100-20071113-D00001.png,USD0555100-20071113-D00001_1.png,Electrical connector,13
1227,USD0552037-20071002,2007-10-02,1,"FIG. 1 is a top, front and right side perspective view of an electrical connector, showing my new design;",Electrical connector,"top , front and right side perspective view",USD0552037-20071002-D00001.png,USD0552037-20071002-D00001_1.png,Electrical connector,13
1228,USD0552037-20071002,2007-10-02,2,"FIG. 2 is a bottom, rear and left side perspective view thereof;",Electrical connector,"bottom , rear and left side perspective view",USD0552037-20071002-D00001.png,USD0552037-20071002-D00001_2.png,Electrical connector,13
1229,USD0552037-20071002,2007-10-02,3,FIG. 3 is a front elevation view thereof;,Electrical connector,front elevation view,USD0552037-20071002-D00002.png,USD0552037-20071002-D00002_3.png,Electrical connector,13
1230,USD0552037-20071002,2007-10-02,4,FIG. 4 is a rear elevation view thereof;,Electrical connector,rear elevation view,USD0552037-20071002-D00002.png,USD0552037-20071002-D00002_4.png,Electrical connector,13
1231,USD0552037-20071002,2007-10-02,5,FIG. 5 is a left side elevation view thereof; the right side elevation view is a mirror image thereof;,Electrical connector,left side elevation view,USD0552037-20071002-D00003.png,USD0552037-20071002-D00003_5.png,Electrical connector,13
1232,USD0552037-20071002,2007-10-02,6,"FIG. 6 is a top plan view thereof; and,",Electrical connector,top plan view,USD0552037-20071002-D00003.png,USD0552037-20071002-D00003_6.png,Electrical connector,13
1233,USD0551272-20070918,2007-09-18,3,FIG. 3 is a front elevational view thereof;,Binoculars,front elevational view,USD0551272-20070918-D00003.png,USD0551272-20070918-D00003_3.png,Binoculars,13
1234,USD0551272-20070918,2007-09-18,4,FIG. 4 is a rear elevational view thereof;,Binoculars,rear elevational view,USD0551272-20070918-D00003.png,USD0551272-20070918-D00003_4.png,Binoculars,13
1235,USD0551272-20070918,2007-09-18,5,FIG. 5 is a left side elevational view thereof;,Binoculars,left side elevational view,USD0551272-20070918-D00004.png,USD0551272-20070918-D00004_5.png,Binoculars,13
1236,USD0551272-20070918,2007-09-18,6,FIG. 6 is a right side elevational view thereof;,Binoculars,right side elevational view,USD0551272-20070918-D00004.png,USD0551272-20070918-D00004_6.png,Binoculars,13
1237,USD0549707-20070828,2007-08-28,1,FIG. 1 is a front perspective view of an embodiment of a USB wireless dongle base;,USB wireless dongle base,front perspective view,USD0549707-20070828-D00001.png,USD0549707-20070828-D00001_1.png,USB wireless dongle base,13
1238,USD0549707-20070828,2007-08-28,2,FIG. 2 is a right side elevational view of the FIG. 1 embodiment;,USB wireless dongle base,right side elevational view,USD0549707-20070828-D00001.png,USD0549707-20070828-D00001_2.png,USB wireless dongle base,13
1239,USD0549707-20070828,2007-08-28,3,FIG. 3 is a top plan view of the FIG. 1 embodiment;,USB wireless dongle base,top plan view,USD0549707-20070828-D00001.png,USD0549707-20070828-D00001_3.png,USB wireless dongle base,13
1240,USD0549707-20070828,2007-08-28,4,FIG. 4 is a bottom plan view of the FIG. 1 embodiment,USB wireless dongle base,bottom plan view,USD0549707-20070828-D00002.png,USD0549707-20070828-D00002_4.png,USB wireless dongle base,13
1241,USD0549707-20070828,2007-08-28,5,"FIG. 5 is a back side elevational view of the FIG. 1 embodiment; and,",USB wireless dongle base,back side elevational view,USD0549707-20070828-D00002.png,USD0549707-20070828-D00002_5.png,USB wireless dongle base,13
1242,USD0549707-20070828,2007-08-28,6,FIG. 6 is a front side elevational view of the FIG. 1 embodiment.,USB wireless dongle base,front side elevational view,USD0549707-20070828-D00002.png,USD0549707-20070828-D00002_6.png,USB wireless dongle base,13
1243,USD0556354-20071127,2007-11-27,2,"FIG. 2 is a left side elevational view of the track light shown in FIG. 1, a right side elevational view being a mirror image of the left side elevational view;",Track light,left side elevational view,USD0556354-20071127-D00001.png,USD0556354-20071127-D00001_2.png,Track light,13
1244,USD0556354-20071127,2007-11-27,3,"FIG. 3 is a top plan view of the track light shown in FIG. 1, the bottom plan view being a mirror image of the top plan view;",Track light,top plan view,USD0556354-20071127-D00001.png,USD0556354-20071127-D00001_3.png,Track light,13
1245,USD0556354-20071127,2007-11-27,4,"FIG. 4 is a front elevational view of the track light shown in FIG. 1; and,",Track light,front elevational view,USD0556354-20071127-D00001.png,USD0556354-20071127-D00001_4.png,Track light,13
1246,USD0556354-20071127,2007-11-27,5,FIG. 5 is a rear elevational view of the track light shown in FIG. 1.,Track light,rear elevational view,USD0556354-20071127-D00001.png,USD0556354-20071127-D00001_5.png,Track light,13
1247,USD0556906-20071204,2007-12-04,6,FIG. 6 is a right side elevation view thereof;,Dental implant,right side elevation view,USD0556906-20071204-D00006.png,USD0556906-20071204-D00006_6.png,Dental implant,13
1248,USD0556906-20071204,2007-12-04,7,"FIG. 7 is a left side elevation view thereof; and,",Dental implant,left side elevation view,USD0556906-20071204-D00006.png,USD0556906-20071204-D00006_7.png,Dental implant,13
1249,USD0549525-20070828,2007-08-28,1,FIG. 1 is a perspective view of my new container holding device;,Container holding device,perspective view,USD0549525-20070828-D00001.png,USD0549525-20070828-D00001_1.png,Container holding device,13
1250,USD0549525-20070828,2007-08-28,2,FIG. 2 is a front view thereof;,Container holding device,front view,USD0549525-20070828-D00001.png,USD0549525-20070828-D00001_2.png,Container holding device,13
1251,USD0549525-20070828,2007-08-28,3,FIG. 3 is a rear view thereof;,Container holding device,rear view,USD0549525-20070828-D00002.png,USD0549525-20070828-D00002_3.png,Container holding device,13
1252,USD0549525-20070828,2007-08-28,4,FIG. 4 is a left view thereof;,Container holding device,left view,USD0549525-20070828-D00002.png,USD0549525-20070828-D00002_4.png,Container holding device,13
1253,USD0549525-20070828,2007-08-28,6,"FIG. 6 is a top view thereof; and,",Container holding device,top view,USD0549525-20070828-D00003.png,USD0549525-20070828-D00003_6.png,Container holding device,13
1254,USD0549525-20070828,2007-08-28,7,FIG. 7 is a bottom view thereof.,Container holding device,bottom view,USD0549525-20070828-D00003.png,USD0549525-20070828-D00003_7.png,Container holding device,13
1255,USD0553371-20071023,2007-10-23,4,FIG. 4 is a view in front elevation of the foldable leg support of FIG. 1 in an open configuration;,Foldable leg support,view in front elevation,USD0553371-20071023-D00004.png,USD0553371-20071023-D00004_4.png,Foldable leg support,13
1256,USD0553371-20071023,2007-10-23,5,FIG. 5 is a view in rear elevation of the foldable leg support of FIG. 1 in an open configuration;,Foldable leg support,rear elevation,USD0553371-20071023-D00004.png,USD0553371-20071023-D00004_5.png,Foldable leg support,13
1257,USD0553371-20071023,2007-10-23,6,FIG. 6 is a view in right side elevation of the foldable leg support of FIG. 1 in an open configuration;,Foldable leg support,view in right side elevation,USD0553371-20071023-D00005.png,USD0553371-20071023-D00005_6.png,Foldable leg support,13
1258,USD0553371-20071023,2007-10-23,7,FIG. 7 is a view in left side elevation of the foldable leg support of FIG. 1 in an open configuration;,Foldable leg support,view in left side elevation,USD0553371-20071023-D00005.png,USD0553371-20071023-D00005_7.png,Foldable leg support,13
1259,USD0553371-20071023,2007-10-23,8,"FIG. 8 is a top plan view of the foldable leg support of FIG. 1 in an open configuration; and,",Foldable leg support,top plan view,USD0553371-20071023-D00006.png,USD0553371-20071023-D00006_8.png,Foldable leg support,13
1260,USD0553371-20071023,2007-10-23,9,FIG. 9 is a bottom plan view of the foldable leg support of FIG. 1 in an open configuration.,Foldable leg support,bottom plan view,USD0553371-20071023-D00006.png,USD0553371-20071023-D00006_9.png,Foldable leg support,13
1261,USD0549708-20070828,2007-08-28,2,FIG. 2 is a right side view of the first embodiment;,External enclosure portion of a removable expansion card,right side view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_2.png,External enclosure portion of a removable expansion card,13
1262,USD0549708-20070828,2007-08-28,3,FIG. 3 is a rear view of the first embodiment;,External enclosure portion of a removable expansion card,rear view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_3.png,External enclosure portion of a removable expansion card,13
1263,USD0549708-20070828,2007-08-28,4,FIG. 4 is a bottom view of the first embodiment;,External enclosure portion of a removable expansion card,bottom view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_4.png,External enclosure portion of a removable expansion card,13
1264,USD0549708-20070828,2007-08-28,5,FIG. 5 is a left view of the first embodiment;,External enclosure portion of a removable expansion card,left view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_5.png,External enclosure portion of a removable expansion card,13
1265,USD0549708-20070828,2007-08-28,6,FIG. 6 is a top view of the first embodiment;,External enclosure portion of a removable expansion card,top view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_6.png,External enclosure portion of a removable expansion card,13
1266,USD0549708-20070828,2007-08-28,7,FIG. 7 is a front view of the first embodiment;,External enclosure portion of a removable expansion card,front view,USD0549708-20070828-D00002.png,USD0549708-20070828-D00002_7.png,External enclosure portion of a removable expansion card,13
1267,USD0549708-20070828,2007-08-28,9,FIG. 9 is a right side view of the second embodiment;,External enclosure portion of a removable expansion card,right side view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_9.png,External enclosure portion of a removable expansion card,13
1268,USD0549708-20070828,2007-08-28,10,FIG. 10 is a rear view of the second embodiment;,External enclosure portion of a removable expansion card,rear view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_10.png,External enclosure portion of a removable expansion card,13
1269,USD0549708-20070828,2007-08-28,11,FIG. 11 is a bottom view of the second embodiment;,External enclosure portion of a removable expansion card,bottom view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_11.png,External enclosure portion of a removable expansion card,13
1270,USD0549708-20070828,2007-08-28,12,FIG. 12 is a left view of the second embodiment;,External enclosure portion of a removable expansion card,left view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_12.png,External enclosure portion of a removable expansion card,13
1271,USD0549708-20070828,2007-08-28,13,"FIG. 13 is a top view of the second embodiment; and,",External enclosure portion of a removable expansion card,top view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_13.png,External enclosure portion of a removable expansion card,13
1272,USD0549708-20070828,2007-08-28,14,FIG. 14 is a front view of the second embodiment.,External enclosure portion of a removable expansion card,front view,USD0549708-20070828-D00004.png,USD0549708-20070828-D00004_14.png,External enclosure portion of a removable expansion card,13
1273,USD0552643-20071009,2007-10-09,5,FIG. 5 shows a front view;,Electric actuator,front view,USD0552643-20071009-D00003.png,USD0552643-20071009-D00003_5.png,Electric actuator,13
1274,USD0552643-20071009,2007-10-09,6,"FIG. 6 shows a top view; and,",Electric actuator,top view,USD0552643-20071009-D00003.png,USD0552643-20071009-D00003_6.png,Electric actuator,13
1275,USD0555046-20071113,2007-11-13,1,FIG. 1 is a perspective elevational view of the motorcycle frame horn cover strut showing my new design;,Motorcycle frame horn cover strut,perspective elevational view,USD0555046-20071113-D00001.png,USD0555046-20071113-D00001_1.png,Motorcycle frame horn cover strut,13
1276,USD0555046-20071113,2007-11-13,2,FIG. 2 is a front elevational view thereof;,Motorcycle frame horn cover strut,front elevational view,USD0555046-20071113-D00001.png,USD0555046-20071113-D00001_2.png,Motorcycle frame horn cover strut,13
1277,USD0555046-20071113,2007-11-13,3,FIG. 3 is a right side elevational view thereof;,Motorcycle frame horn cover strut,right side elevational view,USD0555046-20071113-D00002.png,USD0555046-20071113-D00002_3.png,Motorcycle frame horn cover strut,13
1278,USD0555046-20071113,2007-11-13,4,FIG. 4 is a rear elevational view thereof;,Motorcycle frame horn cover strut,rear elevational view,USD0555046-20071113-D00002.png,USD0555046-20071113-D00002_4.png,Motorcycle frame horn cover strut,13
1279,USD0555046-20071113,2007-11-13,5,FIG. 5 is a left side elevational view thereof;,Motorcycle frame horn cover strut,left side elevational view,USD0555046-20071113-D00002.png,USD0555046-20071113-D00002_5.png,Motorcycle frame horn cover strut,13
1280,USD0551007-20070918,2007-09-18,2,FIG. 2 is a front perspective view of the bag dispenser rack.,Bag dispenser rack,front perspective view,USD0551007-20070918-D00002.png,USD0551007-20070918-D00002_2.png,Bag dispenser rack,13
1281,USD0551007-20070918,2007-09-18,3,FIG. 3 is a front side elevational view thereof.,Bag dispenser rack,front side elevational view,USD0551007-20070918-D00002.png,USD0551007-20070918-D00002_3.png,Bag dispenser rack,13
